document_name,article_number,livre,titre,chapitre,section,sous_section,pages,content,source_relative_path
dahir_1-00-175__loi15-95,98,,Titre II : Dispositions Communes,Chapitre IV : Des obligations des tiers responsables ou solidaires,,,15,": (Complété par l'article 8 de la loi de finances n° 40-08 pour l'année budgétaire 2009 promulguée par le dahir n° 1-08-147 du 30 décembre 2008 - 2 moharrem 1430; B.O. n° 5695 bis du 31 décembre 2008, article 9 de la loi de finances n° 43-10 pour l'année budgétaire 2011 promulguée par le dahir n° 1-10-200 du 29 décembre 2010 - 23 moharrem 1432 ; B.O. n° 5904bis du 30 décembre 2010). Lorsque le recouvrement des impositions de toute nature, des pénalités, majorations et frais de recouvrement qui s'y rattachent dus par une société ou une entreprise a été rendu impossible par suite de manoeuvres frauduleuses dûment établies, les gérants, administrateurs ou autres dirigeants peuvent, s'ils ne sont pas déjà tenus au paiement des dettes sociales en application d'une autre disposition, être rendus solidairement responsables avec ladite société ou entreprise du paiement des sommes exigibles. La mise en cause de cette responsabilité intervient selon le cas, à l'initiative du Trésorier général du Royaume, du directeur général des impôts ou du directeur général de l'administration des douanes et impôts indirects qui assignent à cet effet les gérants, administrateurs ou autres dirigeants devant le tribunal de première instance.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,99,,Titre II : Dispositions Communes,Chapitre IV : Des obligations des tiers responsables ou solidaires,,,15,": Nonobstant toutes dispositions contraires, le propriétaire d'un fonds de commerce est solidairement responsable avec l'exploitant du paiement des impôts directs et taxes assimilées dus à raison de l'exploitation dudit fonds.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,100,,Titre II : Dispositions Communes,Chapitre V : Des obligations des dépositaireset tiers détenteurs,,,15-16,": Les liquidateurs judiciaires, notaires et séquestres ainsi que les liquidateurs de sociétés dissoutes et autres dépositaires ne peuvent remettre les fonds qu'ils détiennent aux héritiers, créanciers et autres personnes ayant droit de recevoir les sommes séquestrées ou déposées qu'après justification du paiement des impôts et taxes dus par les personnes auxquelles lesdits fonds appartiennent. Lorsque les secrétaires-greffiers, les huissiers de justice et les avocats sont dépositaires de fonds provenant d'opérations de vente ou de séquestre judiciaire, ils ne doivent remettre lesdits fonds à qui de droit qu'après justification du paiement des impôts et taxes dus par les personnes auxquelles ces fonds appartiennent. Les dépositaires visés aux alinéas précédents sont tenus, nonobstant toutes oppositions autres que celles qui seraient formées par des créanciers titulaires de l'un des privilèges prévus à l'article 107 ci-dessous, de payer directement les impôts, taxes et autres créances qui se trouveraient dus par les personnes dont ils détiennent les fonds avant de procéder à leur remise, alors même que le comptable chargé du recouvrement n'aurait fait aucune demande.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,101,,Titre II : Dispositions Communes,Chapitre V : Des obligations des dépositaireset tiers détenteurs,,,16,": Les comptables publics, économes, locataires et tous autres détenteurs ou débiteurs de sommes appartenant ou devant revenir aux redevables d'impôts et taxes et autres créances jouissant du privilège du Trésor sont tenus sur la demande qui leur en est faite sous forme d'avis à tiers détenteurs par le comptable chargé du recouvrement, de verser en l'acquit des redevables, les fonds qu'ils détiennent ou qu'ils doivent à concurrence des sommes dues par ces redevables. Sont également soumis aux obligations visées à l'alinéa premier du présent article, lorsqu'ils sont tiers détenteurs, les gérants, administrateurs ou directeurs de sociétés pour les impôts et taxes dus par celles-ci.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,102,,Titre II : Dispositions Communes,Chapitre V : Des obligations des dépositaireset tiers détenteurs,,,16,": L'avis à tiers détenteurs a pour effet l'attribution immédiate des sommes détenues par les tiers visés aux deux articles précédents à concurrence du montant des impôts, taxes et autres créances dont le paiement est requis. Cet effet d'attribution s'étend aux créances à terme ou conditionnelles que le redevable possède à l'encontre des tiers détenteurs actionnés.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,103,,Titre II : Dispositions Communes,Chapitre V : Des obligations des dépositaireset tiers détenteurs,,,16,": Le montant des quittances délivrées par le comptable chargé du recouvrement aux dépositaires et tiers détenteurs en paiement d'impôts et taxes, vient en déduction des fonds et créances revenant aux redevables desdits impôts et taxes. Les quittances précitées sont opposables aux redevables desdits impôts et taxes.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,104,,Titre II : Dispositions Communes,Chapitre V : Des obligations des dépositaireset tiers détenteurs,,,16,": Les tiers détenteurs ou dépositaires visés aux articles 100 et 101 ci-dessus, peuvent être contraints par les mêmes moyens que les contribuables eux-mêmes, à l'exception du recours à la contrainte par corps, de verser au comptable chargé du recouvrement, les sommes détenues par eux et affectées au privilège du Trésor.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,105,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,16,": Pour le recouvrement des impôts et taxes, le Trésor jouit à compter de la date de mise en recouvrement du rôle ou de l'état de produits, d'un privilège sur les meubles et autres effets mobiliers appartenant aux redevables en quelque lieu qu'ils se trouvent, ainsi que sur le matériel et les marchandises existant dans l'établissement imposé et affectés à son exploitation.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,106,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,16,": Pour le recouvrement des impôts et taxes frappant les immeubles, le Trésor dispose en outre d'un privilège spécial qui s'exerce sur les récoltes, fruits, loyers et revenus des immeubles imposés en quelques mains qu'ils passent.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,107,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,16,: Les privilèges prévus aux deux articles précédents s'exercent avant tous autres privilèges généraux ou spéciaux à l'exception : 1) des quatre premiers privilèges de l'article 1248 du dahir du 9 ramadan 1331 (12 août 1913) formant code des obligations et des contrats ; 2) du privilège accordé aux salariés par l'article 1248 paragraphe 4 du dahir du 9 ramadan 1331 (12 août 1913) précité ; 3) du privilège résultant au profit des ouvriers et fournisseurs de travaux publics de l'article 490 du dahir portant loi n° 1- 4) du privilège accordé au porteur de Warrant par l'article 349 de la loi n° 15-95 formant code de commerce promulguée par le dahir n° 1-96-83 du 15 rabii I 1417 (1er août 1996) ; 5) du privilège du créancier nanti en application de l'article 365 de la loi n° 15-95 formant code de commerce précitée.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,109,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,17,": Le Trésor possède, également, un privilège général sur les meubles et autres effets mobiliers appartenant aux redevables en quelque lieu qu'ils se trouvent, pour le recouvrement des créances autres que celles prévues à l'article 105 ci-dessus. Ce privilège général, prend rang après celui des gens de service, ouvriers, commis et autres employés pour leur salaire et s'exerce à compter de la date d'émission de l'ordre de recette ou de la date d'échéance de la créance.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,110,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,17,: Les privilèges attribués au Trésor en exécution de la présente loi ne préjudicient point aux droits qu'il peut exercer sur les biens des redevables comme tout autre créancier.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,111,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,17,": Pour le recouvrement de leurs impôts et taxes, les collectivités locales et leurs groupements ont un privilège général qui prend rang immédiatement après le privilège du Trésor prévu à l'article 105 ci-dessus. Il porte sur les mêmes objets et s'exerce dans les mêmes conditions. Pour le recouvrement des créances autres que celles visées à l'alinéa précédent, les collectivités locales et leurs groupements ont un privilège qui vient immédiatement après le privilège du Trésor visé à l'article 109.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,112,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,17,": Les sûretés et privilèges attribués au Trésor, aux collectivités locales et leurs groupements s'étendent aux frais de recouvrement engagés, majorations de retard, pénalités et amendes.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,113,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,17,": Pour le recouvrement des impôts et taxes et des débets des comptables publics, le Trésor a une hypothèque sur tous les biens immeubles des redevables dont le montant des créances est égal ou supérieur à vingt mille (20.000) dirhams. L'hypothèque du Trésor prend rang à la date de son inscription à la conservation de la propriété foncière. Elle ne peut être inscrite qu'à partir de la date à laquelle le redevable a encouru une majoration pour défaut de paiement. Elle peut toutefois, être inscrite sans délai dans les cas d'exigibilité immédiate prévus aux articles 18 et 19 de la présente loi.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,114,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,17,: L'hypothèque du Trésor est inscrite par le comptable détenteur des rôles ou états de produits à l'encontre des contribuables qui y sont portés et de leurs ayants droit.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,115,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,17,": Le comptable chargé du recouvrement peut au vu de l'avis de redressement visé à l'article 29 ci-dessus, requérir la prénotation d'une hypothèque dans les conditions fixées à l'article 85du dahir du 9 ramadan 1331 (12 août 1913) sur l'immatriculation des immeubles.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,116,,Titre II : Dispositions Communes,Chapitre VI : Des sûretés et privilèges,,,17,": Les prénotations et les inscriptions d'hypothèque requises en matière de recouvrement d'impôts, taxes et autres créances publiques sont faites gratuitement.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,117,,Titre II : Dispositions Communes,Chapitre VII : Des réclamations,,,17,": Nonobstant toute réclamation ou instance, les redevables sont tenus au paiement des impôts, taxes et autres créances mis à leur charge, dans les conditions fixées par la présente loi. Toutefois, le redevable qui conteste en totalité ou en partie, les sommes qui lui sont réclamées peut surseoir au paiement de la partie contestée à condition qu'il ait introduit sa réclamation dans les délais prévus par les lois et règlements en vigueur et constitué des garanties propres à assurer le recouvrement des créances contestées. A défaut de constitution de garanties ou lorsque celles offertes sont estimées insuffisantes par le comptable chargé du recouvrement, celui-ci continue les diligences jusqu'à l'apurement de la créance.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,118,,Titre II : Dispositions Communes,Chapitre VII : Des réclamations,,,18,": Les garanties visées à l'article précédent peuvent être constituées sous forme de : - consignation à un compte du Trésor ; - titres représentatifs de droits de créances prévus par la loi n° 35-94 relative à certains titres de créances négociables promulguée par le dahir n° 1-95-3 du 24 chaabane 1415 (26 janvier 1995) ; - effets publics ou autres valeurs mobilières - caution bancaire ; - créances sur le Trésor ; - warrant ; - nantissement de fonds de commerce ; - affectation hypothécaire. D'autres formes de garanties peuvent être offertes par le débiteur, sous réserve d'acceptation par le comptable chargé du recouvrement. Les frais de constitution des garanties sont à la charge du contribuable.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,119,,Titre II : Dispositions Communes,Chapitre VII : Des réclamations,,,18,: Tout redevable objet d'un acte de recouvrement forcé ne peut y faire opposition que dans le cas où sa contestation porte sur : - la régularité en la forme de l'acte engagé ; - la non prise en compte de paiements qu'il aurait effectués.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,120,,Titre II : Dispositions Communes,Chapitre VII : Des réclamations,,,18,": Les réclamations relatives aux actes de recouvrement forcé doivent, à peine d'irrecevabilité, être présentées au chef de l'administration dont relève le comptable chargé du recouvrement concerné ou à son représentant, dans le délai de soixante (60) jours suivant la date de notification de l'acte, appuyées des justifications de constitution de garanties comme prévu à l'article 118 ci-dessus. A défaut de réponse de l'administration dans le délai de soixante (60) jours suivant la date de réception de la réclamation, comme dans le cas où la décision ne lui donne pas satisfaction, le redevable peut introduire une instance devant la juridiction compétente.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,121,,Titre II : Dispositions Communes,Chapitre VII : Des réclamations,,,18,": En cas de revendication de meubles et effets mobiliers saisis, ou de demande en distraction d'objets insaisissables, le revendiquant doit adresser un mémoire au chef de l'administration dont relève le comptable chargé du recouvrement ou à son représentant, appuyé de toutes justifications utiles, sous pli recommandé avec accusé de réception. A défaut de réponse dans un délai de soixante (60) jours à compter de la date de réception du mémoire susvisé, le requérant peut introduire une instance devant le tribunal administratif. Le recours devant le juge doit être introduit, à peine d'irrecevabilité, dans le délai de trente (30) jours suivant la notification de la décision de l'administration ou l'expiration du délai de réponse accordé à celle-ci. Il peut être sursis à la vente des objets revendiqués jusqu'à ce qu'il soit statué définitivement sur la revendication ou la demande en distraction.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,122,,Titre II : Dispositions Communes,Chapitre VIII : De la remise de la majoration de retard,,,18,": (Modifié par l'article 9 de la loi de finances n° 48-09 pour l'année budgétaire 2010 promulguée par le dahir n° 1-09-243 du 30 décembre 2009 - 13 moharrem 1431 ; B.O. n° 5800bis du 31 décembre 2009). Le ministre chargé des finances ou la personne déléguée par lui à cet effet, peut accorder, à la demande du redevable, au vu des circonstances invoquées, remise ou modération de la majoration de retard et des frais de recouvrement prévus aux articles 21, 25 bis, 90 et 91 ci-dessus.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,123,,Titre II : Dispositions Communes,Chapitre IX : De la prescription,,,19,": L'action en recouvrement des impôts et taxes, des droits de douane, des droits d'enregistrement et de timbre se prescrit par quatre ans à compter de la date de leur mise en recouvrement. Pour les autres créances dont la perception est confiée aux comptables chargés du recouvrement, cette action se prescrit selon les règles prévues par les textes qui les régissent ou, à défaut, selon les règles prévues par le dahir du 9 ramadan 1331 (12 août 1913) formant code des obligations et des contrats. La prescription visée aux alinéas précédents est interrompue par tout acte de recouvrement forcé effectué à la diligence du comptable chargé du recouvrement ou par l'un des actes prévus aux articles 381 et 382 du dahir formant code des obligations et des contrats précité.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,124,,Titre II : Dispositions Communes,Chapitre X : De la responsabilité en matière de recouvrement des créances publiques,,,19,": Aucune autorité publique ou administrative ne peut faire suspendre ou différer le recouvrement des impôts, taxes et autres créances ou en entraver le déroulement normal sous peine d'engager sa responsabilité personnelle pécuniaire dans les conditions fixées au dahir du 8 chaabane 1374 (2 avril 1955) sur la responsabilité des comptables publics. Toutefois, le comptable chargé du recouvrement ou le chef de l'administration dont-il relève, peut accepter la libération des redevables par acomptes sous réserve de présentation des garanties prévues à l'article 118 ci-dessus.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,125,,Titre II : Dispositions Communes,Chapitre X : De la responsabilité en matière de recouvrement des créances publiques,,,19,": Les comptables chargés du recouvrement qui ont laissé passer le délai de prescription sans engager d'actions en recouvrement ou qui après les avoir commencées, les ont abandonnées jusqu'à prescription des créances qui leurs sont confiées pour recouvrement, sont déchus de leurs droits contre les redevables, mais demeurent responsables vis-à-vis des organismes publics concernés.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,126,,Titre II : Dispositions Communes,Chapitre X : De la responsabilité en matière de recouvrement des créances publiques,,,19,": Lorsque toutes les voies d'exécution sur les biens et, le cas échéant, sur la personne du redevable ont été épuisées sans aboutir au recouvrement des créances publiques, celles-ci sont proposées en non-valeur à l'initiative du comptable chargé du recouvrement. Les créances irrécouvrables sont proposées en non-valeur au moyen d'états appuyés des justifications requises qui peuvent être constituées sous forme de : - procès-verbal de carence ; - procès-verbal de perquisition ; - certificat d'absence ; - certificat d'indigence. L'admission en non-valeur est, sauf dispositions contraires, prononcée : - pour l'Etat, par le ministre chargé des finances ou la personne déléguée par lui à cet effet ; - pour les collectivités locales et leurs groupements, par l'ordonnateur après visa de l'autorité de tutelle compétente ; - pour les établissements publics, par l'ordonnateur après visa du ministre chargé des finances. L'absence de réponse de l'autorité compétente dans le délai d'un an à compter de la date de réception des états des créances irrécouvrables vaut admission en non-valeur.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,127,,Titre II : Dispositions Communes,Chapitre X : De la responsabilité en matière de recouvrement des créances publiques,,,19,: L'admission en non-valeur a pour effet de dégager la responsabilité du comptable chargé du recouvrement sans pour autant éteindre la dette du débiteur.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,128,,Titre II : Dispositions Communes,Chapitre XI : Du droit de communication,,,20,: Les comptables chargés du recouvrement disposent d'un droit de communication devant leur permettre d'accéder à tous documents ou renseignements concernant les redevables et qui sont utiles au recouvrement des créances publiques.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,129,,Titre II : Dispositions Communes,Chapitre XI : Du droit de communication,,,20,": Outre le redevable, le droit de communication visé à l'article précédent s'exerce à l'égard : - des administrations de l'Etat, des collectivités locales et leurs groupements, des établissements publics et de tout autre organisme soumis au contrôle de l'autorité publique, sans que soit opposé le secret professionnel ; - des personnes physiques et morales dont la profession autorise l'intervention dans des transactions, la prestation de service à caractère financier, juridique ou comptable ou la détention de biens ou de fonds pour le compte de tiers débiteurs. Toutefois, en ce qui concerne les professions libérales, le droit de communication ne peut porter sur la communication globale des dossiers de leurs clients, redevables d'impôts, taxes et autres créances publiques.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,130,,Titre II : Dispositions Communes,Chapitre XI : Du droit de communication,,,20,": Les organismes et les personnes visés à l'article 129 ci-dessus, sont tenus de communiquer à la demande du comptable chargé du recouvrement dans un délai de quinze (15) jours à compter de la date de réception de la demande qui leur en est faite, les informations requises, quel qu'en soit le support. La non communication des informations demandées dans le délai prescrit est passible d'une astreinte de cinq cents (500) dirhams par jour de retard, dans la limite de cinquante mille (50.000) dirhams. L'astreinte est recouvrée par voie d'ordre de recette émis par le ministre chargé des finances. Sous réserve des dispositions légales instituant le secret professionnel, le refus de communication des informations demandées ou la communication de faux renseignements constitue obstacle au recouvrement au sens de l'article 84 de la présente loi et expose le contrevenant aux sanctions prévues à l'article 87 ci-dessus. Toutefois, ces sanctions ne sont pas applicables aux administrations publiques et aux collectivités locales et leurs groupements.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,131,,Titre III : Dispositions Particulières,"Chapitre Premier : Des amendes et condamnations pécuniaires,",,,20,": Les amendes et condamnations pécuniaires, les dépens et frais de justice sont recouvrés concurrement par les comptables chargé du recouvrement relevant de l'administration des finances et les agents des secrétariats-greffes des juridictions du Royaume.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,132,,Titre III : Dispositions Particulières,"Chapitre Premier : Des amendes et condamnations pécuniaires,",,,20,": (Complété par l'article 8 de la loi de finances n° 40-08 pour l'année budgétaire 2009 promulguée par le dahir n° 1-08-147 du 30 décembre 2008 - 2 moharrem 1430; B.O. n° 5695 bis du 31 décembre 2008, article 9 de la loi de finances n° 48-09 pour l'année budgétaire 2010 promulguée par le dahir n° 1-09-243 du 30 décembre 2009 - 13 moharrem 1431 ; B.O. n° 5800bis du 31 décembre 2009).Les produits visés à l'article 131 ci- dessus sont exigibles dès que la décision de condamnation les concernant ne peut faire l'objet d'aucune voie de recours ordinaire. Toutefois, les condamnations pécuniaires en matière de douane et impôts indirects et en matière de change, ayant le caractère de réparation civile, sont exécutoires dès que la décision les concernant ne pouvant plus faire l'objet d'aucune voie de recours ordinaire est ainsi devenue définitive.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,133,,Titre III : Dispositions Particulières,"Chapitre Premier : Des amendes et condamnations pécuniaires,",,,20-21,": Dès la prise en charge des extraits de jugement ou des titres de recettes, le comptable chargé du recouvrement invite les redevables à se libérer des sommes mises à leur charge, au moyen d'avis sans frais. A défaut de paiement, le recouvrement en est assuré par voie de commandement, saisie et vente dans les conditions fixées par la présente loi.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,134,,Titre III : Dispositions Particulières,"Chapitre Premier : Des amendes et condamnations pécuniaires,",,,21,: La contrainte par corps en matière de recouvrement des amendes et condamnations pécuniaires demeure régie par les articles 675 à 687 du code de procédure pénale.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,135,,Titre III : Dispositions Particulières,"Chapitre Premier : Des amendes et condamnations pécuniaires,",,,21,": Les frais de recouvrement et autres frais accessoires prévus par la loi n° 23-86 réglementant les frais de justice en matière pénale promulguée par le dahir n° 1-86-238 du 28 rabii Il 1407 (31 décembre 1986) et les dispositions de l'annexe I du décret n° 2-58-1151 du 9 joumada Il 1378 (24 décembre 1958) portant codification des textes sur l'enregistrement et le timbre, mis à la charge des condamnés, sont recouvrés dans les mêmes conditions que le principal des amendes et condamnations pécuniaires.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,136,,Titre III : Dispositions Particulières,"Chapitre Premier : Des amendes et condamnations pécuniaires,",,,21,": Si les biens du condamné sont insuffisants pour permettre le recouvrement des frais, amendes, restitutions ou dommages-intérêts, la somme effectivement recouvrée est affectée dans l'ordre de préférence : 1 - aux frais de justice ; 2 - aux frais de recouvrement forcé ; 3 - aux restitutions ; 4 - aux dommages-intérêts ; 5 - à l'amende en principal.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,137,,Titre III : Dispositions Particulières,"Chapitre Premier : Des amendes et condamnations pécuniaires,",,,21,": Pour leur recouvrement, les amendes et condamnations pécuniaires, les dépens et les frais de justice jouissent du privilège général prévu à l'article 109 de la présente loi.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,138,,Titre III : Dispositions Particulières,"Chapitre Premier : Des amendes et condamnations pécuniaires,",,,21,: L'action en recouvrement se prescrit : - En matière d'amendes et condamnations pécuniaires autres que douanières par : * vingt (20) ans pour les peines criminelles ; * cinq (5) ans pour les peines délictuelles ; * deux (2) ans pour les peines contraventionnelles. - En matière de frais de justice par quinze (15) ans. Les délais de prescription prévus ci-dessus courent à compter du prononcé du jugement pour les amendes et condamnations pécuniaires. La prescription visée aux alinéas précédents est interrompue par tout acte de recouvrement forcé effectué à la diligence de l'administration des finances ou des services des greffes des juridictions du Royaume.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,139,,Titre III : Dispositions Particulières,"Chapitre Premier : Des amendes et condamnations pécuniaires,",,,21,: Les amendes et condamnations pécuniaires jugées irrécouvrables sont proposées en non valeur au moyen d'états appuyés des justifications nécessaires. L'admission en non valeur est prononcée par le ministre chargé des finances ou la personne déléguée par lui à cet effet.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,140,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre Premier : Dispositions diverses,,,21,": Toute personne appelée dans l'exercice de ses fonctions ou attributions à intervenir dans le recouvrement des créances publiques en vertu de la présente loi, est tenue au secret professionnel dans les termes des lois pénales en vigueur.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,141,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre Premier : Dispositions diverses,,,21,: Les litiges qui naîtraient de l'application des dispositions de la présente loi relèvent de la compétence des tribunaux administratifs à raison du lieu où les créances publiques sont dues.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,142,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre II : Dispositions transitoires,,,22,: (dispositions déclarées non conformes à la Constitution par la décision du Conseil constitutionnel n° 382-2000 du 15 mars 2000-8 hija 1420),pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,143,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre II : Dispositions transitoires,,,22,": Les impôts et taxes mis en recouvrement avant l'entrée en vigueur de la présente loi demeurent jusqu'à leur apurement soumis aux majorations de retard prévues à l'article 6 du dahir du 20 joumada I 1354 (21 août 1935) portant règlement sur les poursuites en matière d'impôts directs, taxes assimilées et autres créances recouvrées par les agents du Trésor.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,144,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre II : Dispositions transitoires,,,22,: Sont soumises aux dispositions de la présente loi les demandes de contrainte par corps pour lesquelles le procureur du Roi n'a pas délivré d'ordre d'incarcération avant la date d'entrée en vigueur de ladite loi.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,145,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre II : Dispositions transitoires,,,22,": Sont réputées admises en non valeur les créances irrécouvrables d'impôts, taxes et autres créances proposées en non valeur antérieurement au 1er juillet 1998 et sur lesquelles il n'a pas été statué avant la date d'entrée en vigueur de la présente loi. Il sera statué sur les créances irrécouvrables proposées en non valeur par les comptables chargés du recouvrement entre le 1er juillet 1998 et la date d'entrée en vigueur de la présente loi dans un délai d'un an à compter de cette date. Sont réputées admises en non valeur les créances irrécouvrables visées à l'alinéa précédent sur lesquelles il n'aura pas été statué dans les délais prescrits.",pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,146,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,22,: Impôt sur les sociétés Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,147,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,22,: Impôt général sur le revenu Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,148,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,22,: Taxe sur la valeur ajoutée Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,149,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,22,: La taxe urbaine Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002.,pdfs/dahir_1-00-175__loi15-95.pdf
dahir_1-00-175__loi15-95,150,,"Titre IV : Dispositions Diverses, Transitoires et Finales",Chapitre III : Harmonisation des dispositions de la législation fiscaleavec celles de la loi formant code de recouvrement,,,22-23,": Taxe sur les produits des actions, parts socialeset revenus assimilés Abrogé par l'Article 16 de la loi de finances n° 45-02 pour l'année budgétaire 2003 promulguée par le dahir n° 1- 02-362 du 31 décembre 2002. (Taxe sur les produits des actions, parts sociales et revenus assimilés, abrogé, article 12 de la loi de finances n° 25-00 pour la période du 1er juillet au 31 décembre 2000 )",pdfs/dahir_1-00-175__loi15-95.pdf
